Strata;Plot;Individuals;Specie;Height;Diameter;Volume
2;32;246;Lachesiodendron viridiflorum;4;5.156620156;0.00706021
2;32;247;Lachesiodendron viridiflorum;4;5.506761031;0.007928092
2;32;248;Zanthoxylum hamadryadicum;4;5.665915974;0.008336925
2;32;249;Erythroxylum laetevirens;4;6.366197724;0.010240506
2;32;250;Apuleia leiocarpa;3;4.456338407;0.004568546
2;32;251;Commiphora leptophloeos;4;15.69267739;0.050325961
2;32;252;Annona leptopetala;3;4.13802852;0.004008474
2;32;253;Lachesiodendron viridiflorum;3;4.13802852;0.004008474
2;32;254;Dalbergia cearensis;4;6.366197724;0.010240506
2;32;255;Dalbergia cearensis;3;3.819718634;0.00348042
2;32;256;Lachesiodendron viridiflorum;4;7.639437268;0.014127291
2;32;256;Lachesiodendron viridiflorum;4;5.092958179;0.006907113
2;32;256;Lachesiodendron viridiflorum;4;4.456338407;0.005456995
2;32;257;Ziziphus joazeiro;5;10.31324031;0.027537931
2;32;258;Lachesiodendron viridiflorum;4;9.358310654;0.020211553
2;32;259;Lachesiodendron viridiflorum;4;5.729577951;0.008502948
2;32;260;Dalbergia cearensis;4;4.456338407;0.005456995
2;32;261;Dalbergia cearensis;4;5.602253997;0.008172323
2;32;262;Dalbergia cearensis;3;6.238873769;0.008272977
2;32;263;Tabaroa caatingicola;3;4.679155327;0.004979348
2;32;264;Lachesiodendron viridiflorum;4;9.358310654;0.020211553
2;32;265;Zanthoxylum hamadryadicum;3;3.501408748;0.002984992
2;32;266;Dalbergia cearensis;3;4.456338407;0.004568546
2;32;267;Luetzelburgia bahiensis;5;7.002817496;0.013906966
2;32;268;morta;3;6.270704758;0.008347612
2;32;269;Dalbergia cearensis;3;4.520000384;0.004684353
2;32;270;Guapira opposita;5;12.28676161;0.037508459
2;32;270;Guapira opposita;5;10.88619811;0.030294952
2;32;270;Guapira opposita;5;8.912676813;0.021284685
2;32;271;Erythroxylum laetevirens;4;4.710986316;0.006019275
2;32;271;Erythroxylum laetevirens;4;8.05324012;0.015505605
2;32;271;Erythroxylum laetevirens;4;5.793239929;0.008670387
2;32;271;Erythroxylum laetevirens;4;5.092958179;0.006907113
2;32;272;Lachesiodendron viridiflorum;4;7.957747155;0.015182604
2;32;272;Lachesiodendron viridiflorum;4;10.18591636;0.023471901
2;32;273;Aspidosperma pyrifolium;2;3.501408748;0.002323648
2;32;274;Erythroxylum laetevirens;3;5.793239929;0.007258768
2;32;275;Tabaroa caatingicola;4;5.029296202;0.006755473
2;32;276;Dalbergia cearensis;4;6.366197724;0.010240506
2;32;277;Dalbergia cearensis;4;5.729577951;0.008502948
2;32;278;Erythroxylum laetevirens;4;6.366197724;0.010240506
2;32;279;Zanthoxylum hamadryadicum;5;5.888732894;0.01024309
2;32;280;Dalbergia cearensis;5;9.390141642;0.023338029
2;32;281;Erythroxylum laetevirens;4;4.13802852;0.004788005
2;32;282;Eugenia sp.1;5;7.002817496;0.013906966
2;32;283;Lachesiodendron viridiflorum;3;3.501408748;0.002984992
2;32;284;Lachesiodendron viridiflorum;4;7.957747155;0.015182604
2;32;284;Lachesiodendron viridiflorum;4;4.774648293;0.006163566
2;32;285;Dalbergia cearensis;4;5.920563883;0.009009501
2;32;286;Apuleia leiocarpa;5.5;11.58647986;0.035869121
2;32;287;Dalbergia cearensis;5;4.774648293;0.007074472
2;32;288;Lachesiodendron viridiflorum;5;11.20450799;0.031875664
2;32;289;Zanthoxylum hamadryadicum;4;6.716338598;0.011255295
2;32;290;Dalbergia cearensis;6;11.84112777;0.039330119
2;32;291;Zanthoxylum hamadryadicum;4;8.721690881;0.017848558
2;32;292;Albizia polycephala;4;4.997465213;0.0066802
2;32;293;Zanthoxylum hamadryadicum;4;6.207042781;0.009793027
2;32;294;Lachesiodendron viridiflorum;4;5.888732894;0.008924194
2;32;295;Lachesiodendron viridiflorum;3;4.201690498;0.004117946
2;32;296;Tabaroa caatingicola;4;3.978873577;0.004467808
2;32;297;morta;2;12.73239545;0.022679046
2;32;298;Zanthoxylum hamadryadicum;4;5.793239929;0.008670387
2;32;299;morta;2;9.803944494;0.014299007
2;32;300;Zanthoxylum hamadryadicum;3;3.819718634;0.00348042
2;32;301;Lachesiodendron viridiflorum;4;10.82253613;0.026122399
2;32;301;Lachesiodendron viridiflorum;4;8.912676813;0.018544078
2;32;302;Erythroxylum laetevirens;3.5;12.09577567;0.02927104
2;32;302;Erythroxylum laetevirens;3.5;7.957747155;0.013980549
2;32;302;Erythroxylum laetevirens;3.5;7.734930234;0.013297129
2;32;303;morta;4;5.092958179;0.006907113
2;32;304;Lachesiodendron viridiflorum;3;5.729577951;0.00711859
2;32;305;Neocalyptrocalyx longifolium;4;5.474930042;0.007847396
2;32;306;Aspidosperma pyrifolium;2.5;6.68450761;0.008348905
